start,length,user_id
839582,114,34
839587,269,34
840194,47,34
840240,38,34
840270,44,34
840299,212,34
840332,60,34
840381,47,34
840617,88,34
841203,62,34
841621,2541,34
842026,72,34
842056,154,34
842086,70,34
843552,2337,163
843673,62,34
845024,37996,153
845045,16542,153
845627,10132,153
846197,46,34
846218,166,34
848867,47,133
849016,3635,133
849450,452,127
850353,43248,131
852708,95,133
852801,1449,133
854322,59,133
854453,65143,133
857145,256,159
857230,182,159
857593,181,159
857696,38541,153
857877,24,166
858162,13584,154
860654,105,41
861020,199,41
861521,110,41
862186,115,41
872655,1091,150
872900,39487,153
880898,1603,163
886751,57958,150
911465,202,164
911555,232,164
911937,34440,153
912128,16070,154
912141,49143,153
912284,64828,156
912390,146,153
915785,24,166
916285,9171,133
919629,72,34
919650,112,34
919680,70,34
919695,101,34
919715,244,34
919764,607,41
920266,628,15
920556,36,34
920614,59,34
920669,127,34
920727,32,34
920778,105,34
920954,746,15
921088,105,34
921151,51,34
921191,103,34
921235,104,34
921301,70,34
921340,105,34
921391,104,34
921705,31,34
921724,51,34
921747,69,34
921939,43,34
922156,48,34
922213,44,34
922221,49867,173
922247,96,34
922339,36,90
923540,61,15
923597,77,15
923901,38,35
924076,38648,153
924664,105,90
925236,87,133
926297,44927,90
926370,106,90
926593,24887,90
927444,24,166
927848,108,166
931074,10871,131
932665,225,15
933923,14132,154
934641,43,34
934669,37,34
934693,59,34
934709,127,34
939356,3647,62
942517,224,15
942670,161,41
943681,64848,24
944051,62,15
944262,67,24
944613,6075,24
945431,4115,166
945664,45728,155
946498,550,34
946546,75,34
946585,66,34
946620,65,34
946643,50,34
946672,43,34
947039,92,34
950786,1557,150
951728,49584,90
952787,1597,150
971478,2787,163
971722,64830,150
978080,30,94
978324,30,94
978410,30,94
978593,30,94
981872,30,94
982104,33,94
990314,29,94
990429,30,94
990508,30,94
990698,29,94
990856,30,94
990929,31,94
991026,29,94
991228,31,94
991258,29,94
992559,15421,154
993299,14436,133
993319,25922,150
996045,43197,153
996238,53694,153
996620,33534,153
998538,57305,156
999237,13453,171
1000998,14731,160
1001018,16712,160
1001024,16774,160
1001077,541,160
1001582,1014,152
1002974,44754,155
1006344,2963,163
1006600,68,147
1006884,74,147
1007209,51,32
1007513,38342,153
1007626,1638,150
1008336,67,147
1008438,72,147
1009720,12979,154
1010326,82,41
1011364,94,152
1011421,30109,42
1011456,57340,152
1011757,68,147
1013279,1596,150
1016083,227,159
1018145,2892,163
1021510,2657,133
1021557,69,147
1021683,65,147
1021699,314,159
1022379,65,147
1022750,187,159
1022947,39,159
1023046,2745,154
1023132,1623,150
1023155,216,159
1023831,45617,90
1023982,216,159
1024020,50428,90
1025196,4936,161
1025397,757,159
1025795,127,34
1025810,130,34
1025824,134,34
1025854,24983,119
1026315,363,159
1026344,149,159
1026387,11889,160
1026761,227,159
1027017,3634,133
1027423,3655,62
1027706,130,159
1027716,194,159
1027720,321,159
1029051,144,41
1029268,294,34
1029276,1228,34
1029285,1228,34
1029320,527,34
1029353,1228,34
1029383,106,34
1029422,187,34
1029461,643,34
1029545,1227,34
1029767,700,153
1029875,9120,133
1029921,131,34
1029953,370,34
1030024,1230,34
1030452,43101,153
1031510,8945,154
1037903,1021,150
1038881,14831,160
1039011,64681,151
1040863,16844,160
1042339,37354,153
1042620,16880,160
1049771,14912,160
1051747,49,158
1052979,32,158
1053155,32,158
1053370,45,158
1053645,46,158
1053723,14911,160
1055143,106,158
1055389,72,158
1057064,38,158
1057253,81,158
1057333,73,158
1057969,2969,163
1059825,360,150
1061231,336,150
1061247,13005,171
1061885,386,150
1068797,14867,160
1069383,337,150
1070476,44837,150
1070725,16746,160
1070763,16654,160
1077428,388,147
1077698,734,150
1078041,376,147
1078979,45411,90
1079751,2157,133
1080326,25227,90
1081651,5179,172
1081809,325,147
1081821,40553,153
1081871,109,133
1082044,83,133
1082114,34281,153
1082147,61,133
1082294,358,147
1082315,93,133
1082365,58227,153
1082669,378,147
1082851,56,133
1083035,4225,133
1083041,36626,153
1083185,7671,154
1084110,349,147
1084673,14847,160
1085603,71,147
1086674,110,32
1087318,872,133
1087473,17091,160
1087809,17499,32
1087926,1110,150
1088050,23100,155
1088289,67,133
1089288,1444,161
1090686,13523,133
1091323,755,159
1092118,528,34
1092145,1828,34
1092177,298,34
1092200,1290,34
1092227,2428,34
1092248,186,34
1092270,644,34
1092292,2430,34
1092316,130,34
1092334,369,34
1092371,1499,34
1092617,39802,163
1092709,14972,160
1093742,34,173
1094694,959,152
1094887,62956,119
1098228,2306,34
1098228,24,152
1098329,30,152
1098383,5288,34
1098455,2798,34
1098498,106,34
1098510,61020,6
1098542,244,34
1098935,5111,172
1098949,5105,172
1098957,5104,172
1098973,5102,172
1098983,5111,172
1098995,5108,172
1099008,5114,172
1099019,5120,172
1099028,5124,172
1099046,5128,172
1099071,5115,172
1099080,5111,172
1099089,5118,172
1099098,5127,172
1099107,5118,172
1099116,5114,172
1099126,5122,172
1099132,5114,172
1099147,5121,172
1099541,5121,172
1099868,7231,152
1100795,120,34
1100835,195,34
1100905,830,34
1100937,514,34
1101366,1269,150
1102277,14716,160
1103064,1427,41
1103490,5118,172
1103502,5120,172
1103513,5125,172
1103521,5123,172
1104260,5021,133
1104555,17074,160
1105075,107,90
1106173,5120,172
1106181,1304,150
1106202,5115,172
1106212,5119,172
1106221,5117,172
1106231,5113,172
1106798,39099,32
1108440,33,90
1109426,5118,172
1109434,5128,172
1109447,5125,172
1109454,5115,172
1109462,5126,172
1109469,5136,172
1109478,5134,172
1109487,5144,172
1109494,5124,172
1109504,5120,172
1109729,35,94
1110822,5315,34
1110839,2796,34
1110872,1498,34
1111960,65,147
1113407,35,94
1115016,106,34
1115045,48,34
1115078,107,34
1115454,39,147
1116449,267,163
1116616,35205,153
1117443,39,94
1118202,38,166
1119812,941,163
1119919,74,147
1123041,62,147
1123760,68,147
1123940,67,147
1124295,36,147
1124656,35,147
1124719,35,147
1125120,22439,155
1125470,944,163
1126892,947,163
1128678,953,163
1129572,58228,153
1130669,35,147
1131469,236,147
1131473,267,147
1131477,318,147
1131484,419,147
1131596,165,147
1131601,186,147
1131603,226,147
1131605,287,147
1131672,157,147
1131677,172,147
1131679,220,147
1131681,244,147
1138102,46,196
1138281,721,196
1139566,712,196
1143733,381,196
1146078,64835,163
1150460,38818,150
1160351,323,147
1162115,59,171
1162275,24025,171
1164039,36,147
1165370,14825,160
1165714,57867,156
1165786,36,147
1165853,37,147
1165981,37,147
1166117,33,147
1166149,37,147
1166426,36,147
1166504,32,147
1166555,31,147
1166608,35,147
1166700,36,147
1167488,16789,160
1167500,16969,160
1169142,3282,133
1169718,1220,152
1171819,57,133
1171853,43828,153
1172126,4704,133
1172784,35,147
1173562,37434,153
1174112,43830,153
1174945,33,166
1175640,4399,152
1175753,30,166
1175755,45398,90
1176135,66,90
1176271,33,147
1176492,42,147
1176510,3693,151
1177227,36,133
1177414,1728,90
1177423,186,166
1177776,3951,133
1177985,29,166
1179439,28,166
1179510,50427,90
1179790,127,166
1181146,263,103
1181202,36,173
1181253,1166,151
1181527,84,173
1182022,11491,133
1184471,35969,160
1185179,51,34
1185270,117,34
1185311,51,34
1185396,69,34
1185442,90,34
1185595,184,34
1185624,36,34
1185649,49,34
1185656,324,159
1185669,46,34
1185703,61,34
1185724,120,34
1185752,66,34
1185807,65,34
1185907,111,34
1185915,35,27
1185942,317,34
1186005,106,159
1186331,98,159
1186331,90,34
1186496,1237,34
1186515,159,34
1186587,97,34
1186676,157,34
1186835,14888,160
1186845,132,159
1186863,191,159
1186890,830,34
1186907,12328,151
1186910,245,34
1186932,106,34
1187244,1285,34
1187474,181,159
1187676,64838,6
1188120,264,159
1188330,37,27
1188345,643,159
1188536,734,103
1188633,1371,41
1188820,384,159
1188930,5747,166
1189261,201,159
1189491,61229,173
1189678,30,162
1189816,31,162
1190004,106,103
1190223,1748,103
1191082,32,162
1191981,196,159
1192027,1317,103
1192823,4391,133
1193306,32,158
1193857,47,158
1194390,47,158
1194457,249,159
1194732,615,166
1194826,242,159
1194883,64,34
1194902,104,34
1194922,307,34
1195007,382,34
1195166,383,159
1195519,604,34
1195574,37,34
1195605,106,34
1195628,107,34
1195647,588,34
1195663,1114,34
1195776,583,34
1195963,58399,103
1198783,60364,153
1199058,4242,133
1199079,107,34
1199111,597,34
1199153,1082,34
1199180,592,34
1199212,854,34
1199236,108,34
1199475,617,166
1201360,13696,133
1203069,17028,160
1206743,64834,151
1214335,108,162
1214516,31,162
1214542,105,162
1214627,106,162
1214896,105,162
1215091,104,162
1215306,104,162
1215560,104,162
1215652,105,162
1216062,34315,162
1217705,35,158
1218193,33,147
1218233,32,147
1218280,41,147
1218395,32,147
1223518,16934,160
1236581,39585,150
1241761,227,147
1241767,191,147
1241773,188,147
1241779,191,147
1241786,190,147
1241792,198,147
1241799,216,147
1242333,211,147
1242340,272,147
1244297,208,147
1244309,207,147
1249490,45633,153
1250024,18787,153
1250313,46380,153
1253016,246,147
1253601,242,147
1254296,182,147
1254443,359,147
1260740,218,147
1264171,50429,90
1266572,14848,160
1266906,3628,90
1267827,3629,90
1268619,16775,160
1273325,4207,133
1275715,5903,133
1276632,58122,156
1282082,63458,162
1282217,37,162
1282336,76,162
1283598,13721,133
1290496,47,41
1296537,37,162
1296811,30,41
1296851,33,41
1297320,33,41
1298037,5715,133
1301045,608,160
1301197,16101,155
1301626,16721,160
1316948,61227,103
1318354,16788,160
1322044,5310,150
1328141,35961,150
1338894,16745,160
1343751,221,153
1343972,47429,153
1344047,50416,153
1348333,189,147
1348337,228,147
1348342,259,147
1348345,338,147
1355611,16764,160
1357094,52,177
1357255,44,177
1357313,51,177
1358513,52,177
1359991,51,147
1360119,43,147
1360215,60629,162
1364782,57881,156
1370752,1289,161
1371174,62597,151
1372308,33,161
1372419,9622,161
1374009,261,15
1374334,287,15
1374823,53,15
1375515,53,15
1376235,312,15
1376971,70,15
1377968,57,15
1378580,54,15
1379286,56,15
1381058,56,15
1381200,290,15
1391005,46540,103
1395272,1753,161
1398233,32,196
1398371,1459,196
1400018,458,196
1400760,542,196
1402264,64,196
1402384,255,196
1423453,32,147
1423878,33,147
1425581,982,133
1426538,163,147
1426542,85,147
1426558,5970,133
1428787,3728,152
1431405,57759,153
1431489,3646,62
1431500,37,147
1431538,36,147
1431595,34,147
1431972,38,147
1432010,38,147
1432194,35,147
1432227,51,147
1432340,39,147
1432398,34,147
1432447,39,147
1432620,988,163
1433092,35,147
1435994,544,34
1436017,41,34
1436040,1232,34
1436067,741,34
1436073,685,34
1436080,1240,34
1437908,10935,151
1440517,49358,90
1441148,36030,173
1441532,108,41
1441855,104,41
1441970,182,41
1442987,10234,24
1443393,89,150
1443408,19358,162
1443564,177,150
1443641,371,133
1443729,44825,150
1443800,126,133
1443888,161,17
1443966,65,17
1444260,779,163
1444327,299,17
1444835,56,15
1445323,58,15
1446216,64831,103
1446503,24,17
1446611,45,147
1446686,56,15
1446714,21922,17
1447013,53,15
1447528,52,15
1448271,52,15
1448393,101,147
1448500,34,147
1448788,55,15
1449011,34,147
1449074,35,147
1449164,37,147
1449256,51,15
1449876,51,15
1450985,541,34
1451014,739,34
1451055,1316,34
1452871,278,15
1453631,162,15
1453747,650,15
1453809,34173,151
1453835,189,103
1453938,1969,103
1454607,1716,15
1455804,30,15
1456304,435,15
1456372,450,15
1456487,130,133
1456776,14654,155
1456856,242,133
1456980,32,15
1456985,243,35
1457160,1709,103
1457219,94,133
1457328,244,35
1457454,60,15
1457895,57,15
1457961,38132,103
1458064,6251,172
1458075,6227,172
1458085,6231,172
1458093,6219,172
1458102,6271,172
1458109,6298,172
1458116,6261,172
1458122,6272,172
1458128,6272,172
1458137,6269,172
1458144,6303,172
1458150,6370,172
1458162,6289,172
1458168,6263,172
1458178,6243,172
1458185,6222,172
1458192,6198,172
1458198,6232,172
1458206,6268,172
1458213,6218,172
1458291,6144,172
1458297,6343,172
1458310,6344,172
1458318,6273,172
1458327,6288,172
1458378,1867,41
1458528,54,15
1458669,105,55
1458740,630,163
1458929,1277,103
1459032,112,55
1459038,61,15
1459277,56,15
1459742,109,55
1460100,64835,103
1460424,3728,159
1460594,58589,103
1460671,549,159
1461319,52,15
1461558,78,15
1461660,67,159
1461701,30,55
1461877,30,55
1461992,560,15
1461999,31,55
1462215,105,159
1462304,104,159
1462787,1130,15
1462939,32,55
1463050,617,34
1463066,856,34
1463196,597,34
1463210,801,34
1463385,1410,34
1463411,535,34
1463437,683,34
1463458,1181,34
1463487,798,34
1463502,756,34
1463528,31,10
1463536,6516,172
1463545,6528,172
1463553,6526,172
1463560,6525,172
1463567,6519,172
1463582,6497,172
1463591,6492,172
1463600,6512,172
1463645,6543,172
1463652,6519,172
1463785,41,10
1463840,6442,172
1463928,6355,172
1463940,6161,172
1463949,6159,172
1463956,6183,172
1464156,52,41
1464176,39,10
1464723,41,10
1466298,27067,162
1469118,64827,17
1472293,6185,159
1476648,238,196
1477689,242,196
1480741,243,196
1484005,615,54
1485365,608,54
1489591,7230,10
1489656,241,196
1490050,11055,150
1491245,233,196
1496027,34572,162
1500177,472,150
1500860,75,150
1500930,206,150
1501115,18536,150
1509062,1585,152
1510950,1428,152
1511403,3647,62
1511917,115,133
1512096,134,133
1512232,3485,133
1512408,1419,152
1512653,1383,152
1513261,60115,153
1514146,23,153
1515356,7222,152
1515365,7223,152
1515376,7222,152
1515466,41057,103
1516693,79,133
1516793,109,133
1517143,49,133
1517217,114,133
1517340,28,133
1518328,263,133
1518657,282,133
1518968,6410,133
1520591,43228,10
1522116,370,150
1522300,55487,103
1523254,56688,103
1524829,64830,151
1524894,33,55
1525170,778,34
1525191,1721,34
1525226,1371,34
1525243,1202,34
1525313,101,34
1525344,42150,153
1525385,153,34
1525399,388,34
1525474,115,34
1525534,192,34
1525556,510,34
1525633,1098,15
1525772,32,55
1526452,3037,161
1527327,33,55
1527430,243,150
1528656,219,171
1529178,4525,161
1529294,19041,161
1529308,1102,15
1529415,21630,161
1530316,50,55
1530728,5712,152
1530745,7048,152
1530753,6164,152
1530835,797,171
1532098,315,15
1532760,3069,24
1533103,1267,24
1533371,491,34
1533373,202,171
1533428,642,34
1533536,1035,34
1533921,76,55
1535019,70,55
1535268,46,41
1535327,60,55
1535654,43,41
1535954,142,171
1536154,1522,41
1536527,210,171
1536730,234,171
1537568,852,171
1538087,47924,90
1538869,320,15
1539023,49,41
1539813,4283,133
1540362,461,15
1542958,937,54
1544393,83,3
1544666,81,3
1545260,77,3
1545970,73,3
1546236,360,15
1546442,668,41
1546960,122,15
1547086,86,41
1547200,1113,41
1547237,603,54
1547320,1254,54
1547510,45,3
1547590,109,15
1548359,104,15
1548717,40,55
1548940,138,15
1549486,6936,161
1550538,1150,41
1551187,14434,133
1554606,63457,162
1554660,39805,36
1556616,73,3
1556713,976,159
1557333,37,3
1557405,342,3
1557592,64825,17
1557956,1850,3
1558331,361,54
1559498,462,54
1559951,893,54
1562889,49864,54
1563057,50730,54
1563281,49496,54
1563282,51508,54
1563284,51500,54
1563286,51521,54
1564422,70,54
1564471,59209,54
1568161,32643,153
1577942,18695,180
1578009,10366,150
1589986,43230,10
1597809,1023,3
1599316,14434,133
1600580,55244,153
1601104,34772,153
1602568,64827,103
1605338,96,103
1605472,44355,150
1605657,4985,161
1605889,33254,103
1607777,3246,152
1609106,64830,151
1612841,1003,152
1614047,1493,152
1614740,636,55
1614995,219,152
1615118,636,55
1615225,57265,103
1615609,42081,152
1615696,38444,103
1616223,64827,152
1616303,132,3
1616400,636,55
1617171,39856,36
1617195,336,55
1618850,64829,54
1618970,125,3
1619206,287,159
1619515,57,159
1621271,1866,24
1621294,1864,24
1622627,314,159
1623040,344,159
1623426,8668,152
1623509,328,173
1623521,34,173
1624193,208,159
1624505,313,159
1624685,49800,54
1624686,64341,54
1624687,49820,54
1624687,49750,54
1624688,49861,54
1624688,49774,54
1624689,49770,54
1624780,16229,14
1624901,99,159
1626682,99,159
1626709,163,15
1626866,48047,90
1627854,203,171
1628231,121,15
1628383,1829,171
1628786,92,15
1628788,38,159
1628965,241,159
1629540,105,15
1629817,261,159
1630046,23,182
1630107,684,15
1630171,117,159
1630370,114,159
1630503,239,159
1630952,418,15
1630979,214,159
1631784,64512,17
1633032,766,41
1638030,3825,161
1640417,195,147
1652222,3485,153
1656038,29232,162
1656051,91,162
1656175,84,162
1656381,76,162
1662723,23121,150
1665255,37735,36
1670761,207,147
1670766,267,147
1674909,43229,10
1683523,164,171
1683590,2544,155
1683853,65,171
1684270,69,171
1684523,147,171
1684688,183,171
1685815,1134,3
1686508,115,171
1687555,2361,153
1688082,2294,153
1691243,44629,103
1693479,8617,155
1696734,561,161
1696799,734,15
1697128,499,34
1697148,648,34
1697180,1005,34
1697249,449,34
1697290,664,34
1697319,951,34
1697362,655,161
1698309,363,161
1698632,743,15
1698689,563,161
1699654,43562,150
1699724,668,161
1700391,1860,153
1700636,12144,17
1700855,961,133
1701621,107,15
1701811,54,133
1701992,556,133
1702312,1027,15
1703001,723,133
1703793,4678,133
1704053,1671,15
1704493,8349,199
1705385,221,15
1705395,209,147
1705406,186,147
1707368,183,147
1707376,176,147
1708027,5989,155
1708924,175,147
1709258,696,133
1709438,14095,162
1710143,94,162
1710147,107,162
1710190,38,162
1710740,6671,150
1710827,747,161
1711065,189,147
1711464,197,15
1712199,4730,15
1713103,6218,172
1713112,6062,172
1713133,6074,172
1713142,6115,172
1713153,6000,172
1713160,5973,172
1713167,6003,172
1713173,5907,172
1713181,5960,172
1713193,6018,172
1713203,6022,172
1713210,5929,172
1713216,5905,172
1713222,5897,172
1713227,5901,172
1713234,5902,172
1713239,5900,172
1713245,5874,172
1713252,5875,172
1713258,5891,172
1713333,202,15
1713378,159,147
1713559,634,133
1714282,78,17
1714420,191,17
1714613,205,15
1714638,108,17
1714787,44,17
1715036,106,17
1715254,198,17
1715625,190,15
1715769,198,17
1715887,163,147
1716026,200,15
1716089,5886,172
1716097,5890,172
1716107,5882,172
1716117,5887,172
1716124,5883,172
1716132,5886,172
1716139,5928,172
1716145,5966,172
1716151,5907,172
1716159,5976,172
1716203,193,17
1716224,237,147
1716511,6358,133
1717017,31,17
1717048,29,17
1717147,38984,36
1717828,245,17
1718176,244,17
1718463,132,17
1718672,173,17
1719084,170,17
1719129,6004,172
1719137,6023,172
1719146,5961,172
1719155,6024,172
1719171,5954,172
1719180,5933,172
1719197,6005,172
1719205,6028,172
1719212,6135,172
1719220,6182,172
1719351,202,17
1719788,106,17
1719949,105,17
1720106,741,153
1720154,208,17
1720459,62,182
1720666,142,15
1720692,104,34
1720888,64849,17
1721312,46,34
1722426,90,133
1722810,4941,15
1722863,723,133
1723598,8256,133
1723609,70,34
1723713,103,34
1723748,239,34
1725057,64824,199
1733289,176,147
1733749,66,147
1734129,39,147
1734509,66,147
1739580,745,153
1752102,30204,118
1752220,37937,150
1766074,42,147
1766149,40,147
1766672,257,147
1767110,258,147
1770492,415,6
1770897,129,6
1771052,64823,152
1771079,455,6
1771714,436,6
1771832,725,133
1772589,1083,133
1773913,7233,133
1774929,70,3
1776571,5722,172
1776580,5700,172
1776592,5268,172
1776621,5358,172
1776628,5416,172
1776636,5403,172
1776645,5347,172
1776652,5225,172
1776659,5168,172
1776667,5198,172
1776675,5139,172
1776683,5108,172
1776691,5093,172
1776698,5098,172
1776705,5106,172
1776712,5112,172
1776719,5110,172
1776726,5117,172
1776733,5130,172
1776741,5124,172
1777226,40666,150
1778230,47531,90
1778273,5116,172
1778290,5113,172
1778301,5116,172
1778311,5109,172
1778320,5126,172
1778331,5107,172
1780272,2663,150
1781335,71,133
1782276,56,133
1782400,9913,133
1782799,34,35
1782920,58,189
1782925,99,35
1783355,113,35
1783464,5096,172
1783476,5098,172
1783484,5104,172
1783496,5132,172
1783790,116,35
1783836,5205,172
1783843,5179,172
1783851,7003,172
1783860,5340,172
1783870,5397,172
1783876,5419,172
1783886,5352,172
1783893,5263,172
1783900,5678,172
1783908,5713,172
1783965,104,35
1786732,214,159
1786941,741,153
1787021,141,159
1787382,31,55
1787473,153,159
1787543,129,159
1787908,130,159
1788186,1045,34
1788194,32,55
1788227,1296,34
1788232,132,159
1788251,313,159
1788275,2358,34
1788310,931,34
1788339,1406,34
1788381,2428,34
1788728,33,55
1788731,455,34
1788746,1014,34
1788773,663,34
1788797,127,159
1788807,460,34
1788841,713,34
1788878,941,34
1788928,793,34
1788935,202,159
1788962,1828,34
1788990,106,34
1789372,484,159
1789416,1049,34
1789439,1261,34
1789459,2518,34
1790298,257,159
1792318,249,159
1792363,2383,133
1793224,35,159
1793332,237,159
1793767,243,159
1794222,234,159
1794509,238,159
1794724,12632,133
1796041,58287,103
1798457,43230,10
1798664,35,33
1798965,248,33
1799980,6420,150
1804100,671,24
1804157,2472,24
1806042,44,55
1807084,14830,133
1813484,64828,151
1822944,50631,54
1822945,50592,54
1822945,50646,54
1822945,50539,54
1823030,50190,54
1823031,50123,54
1823032,50148,54
1823034,50160,54
1823035,50171,54
1823037,50188,54
1823142,50989,54
1823143,50962,54
1823143,50976,54
1823144,50978,54
1823144,50954,54
1823145,50982,54
1823145,50974,54
1823146,51033,54
1842262,40839,150
1842267,48855,150
1852697,209,147
1852710,208,147
1854162,1200,3
1856918,217,147
1857408,217,147
1858049,208,147
1867130,43229,10
1880008,18051,3
1880226,6677,150
1884246,64829,151
1885745,12363,133
1885781,265,133
1895756,36,33
1895864,31,33
1910075,50220,54
1910077,50155,54
1912186,51422,54
1912189,51357,54
1928102,37934,150
1943842,43229,10
1944526,3651,62
1949258,21190,3
1951592,3649,62
1952553,12378,133
1969699,31992,191
1971960,562,15
1978768,2465,24
1978779,1866,24
1992199,43228,10
1993398,63,24
2004197,30700,118
2009585,8814,150
2018432,9770,150
2028924,18668,3
2029233,4876,150
2030350,12260,133
2031233,346,6
2034145,34940,3
2034410,16764,150
2034416,10258,150
2037299,39282,191
2038108,4611,192
2040395,741,153
2041471,64829,151
2042289,3037,17
2042612,9850,195
2042920,12419,133
2043223,733,153
2045036,338,6
2045071,7281,131
2045092,972,34
2045115,1488,34
2045147,3801,34
2045165,792,34
2045191,2141,34
2045229,1056,34
2045266,1176,34
2045316,2009,34
2045384,466,34
2045396,796,34
2045411,962,34
2045855,2373,150
2047175,35994,199
2048560,12472,133
2049452,124,35
2049461,44,7
2049640,35,7
2050447,958,34
2050460,5340,15
2050480,1139,34
2050583,2385,150
2051401,2114,34
2051402,44381,24
2051828,238,159
2052388,236,159
2052933,2259,34
2052956,3723,34
2053020,921,34
2053025,1107,34
2053029,1600,34
2053142,239,159
2053265,30803,118
2053290,30277,118
2053788,237,159
2054094,40674,150
2054099,48787,150
2054607,238,159
2054979,77,34
2054984,188,34
2054989,631,34
2054996,108,34
2055002,334,34
2055010,1228,34
2055039,214,159
2055253,2359,150
2055914,240,159
2056541,74,182
2056556,12222,133
2056698,211,159
2056927,5194,15
2058385,43229,10
2059412,732,153
2060512,2579,153
2061377,497,193
2061532,960,133
2062047,2356,150
2062470,14779,133
2064241,213,159
2064481,312,159
2064916,33,15
2065530,3030,15
2069452,61228,153
2069797,52623,153
2071287,12131,133
2071501,2364,150
2078672,52,195
2083707,33,197
2083988,33,197
2084043,245,197
2084284,36,197
2084429,33,197
