start,length,user_id
299780,14,5
299858,18,5
299958,5,5
300099,8,5
300330,116,10
300458,4464,10
300919,110,14
301147,89,14
301261,10,5
301298,10,5
301324,6,5
301384,11,5
301742,40,5
301838,24,23
301877,7,5
301989,24,23
302244,213,16
302686,1599,21
304107,22,4
304161,212,16
305127,29,15
305146,227,16
305375,24,15
305416,110,15
305439,2487,15
306073,21,4
306123,341,4
306807,3,20
306911,65,20
306992,5,20
307072,58,24
307092,7,20
307123,160,22
307273,3,20
307319,10,20
307335,32,20
307372,21,20
307403,194,15
307406,78,20
307432,28,24
307474,37,24
307511,121,20
307572,64,24
307579,173,12
307662,183,22
307750,43,20
307963,181,15
307984,162,15
308071,236,22
308184,27,15
308229,40,15
308464,217,22
308847,248,22
310903,28,15
311601,179,22
311872,275,22
311908,282,22
312238,270,22
312326,347,22
312472,239,15
312494,219,15
312619,453,22
312858,9005,22
313844,31,22
313898,298,25
313938,23,22
313950,43,15
313997,29,22
314072,706,15
314079,22,22
314101,679,15
314152,28,22
314161,8,13
314209,31,13
314255,37,22
314336,25,22
314993,35,15
315069,42,15
315206,617,15
315227,598,15
315975,217,12
316474,237,16
316747,236,16
317827,29,22
318250,225,16
319254,9,7
319284,107,7
319404,1001,6
319586,2926,4
320276,31,7
320363,18,7
320420,12,4
320751,13,4
322153,13,7
322260,32,7
322293,11,4
322310,19,7
322412,4,7
322514,11,4
322556,1527,4
322736,8,7
322745,30,7
322801,16,7
322912,38,7
323478,14,7
323510,20,7
324063,5,4
324084,10,4
324147,16,7
324210,4765,4
324231,28,7
324302,17,9
324474,21,7
324516,26,7
328978,11,4
330048,105,25
330287,23,25
330336,25,25
330393,90,25
330516,39,25
330656,29,25
330729,46,25
331055,222,25
331206,6540,4
331334,438,25
332466,2712,10
332618,8,26
332638,640,15
332660,620,15
333079,9,26
333209,8,26
333355,10,26
333612,553,15
333634,533,15
334688,2373,8
337397,9,4
350243,10926,4
350272,46,15
350360,826,15
350381,808,15
363269,3722,21
369203,10,4
369323,273,4
369600,31,4
369610,15,4
369674,17,4
369729,277,4
370012,51,4
370014,12,4
370038,18,4
370220,817,4
371068,3747,4
373971,31,5
374014,47,5
374233,5,5
374303,4,5
375042,2307,4
375581,1957,6
375967,11,4
376287,2424,8
377294,10,4
377378,2280,4
377509,161,19
378299,12,9
379294,1249,10
379490,40,7
379623,10,4
379689,1210,4
379758,58,7
380143,207,7
380353,6,7
380382,239,16
380564,2008,7
380638,1933,7
380903,14,4
380906,4441,10
381085,22,4
381368,137,27
381472,3600,4
381502,32,4
382149,5,7
382603,27,15
382779,4306,15
382801,4284,15
382827,3,7
382846,18,4
383401,16,4
384425,14,4
384531,52,16
384584,84,16
384783,39,16
385224,1859,7
385295,1790,7
385395,60,16
385413,64,16
385553,1532,4
385567,70,16
385726,5,16
385734,157,16
385897,53,16
385953,92,16
386046,85,16
386922,163,8
387844,179,14
388027,292,7
388069,17,7
388089,231,7
388323,107,7
388375,16,7
388398,32,7
388440,266,7
388502,205,7
388628,6,7
388754,3602,4
388775,93,7
388779,221,12
388851,31,7
388897,8,7
389092,452,7
389149,396,7
389371,4,12
389763,8,7
389765,105,14
389844,497,7
389903,440,7
390074,31,15
390119,59,15
390150,29,15
390285,48,15
390304,52,19
390307,26,15
390392,47,15
390413,26,15
390734,1661,15
390755,1640,15
391147,51,19
391925,28,10
391963,29,10
392017,4428,10
392025,29,15
392403,645,15
392414,3562,4
392425,624,15
392718,28,15
392755,28,15
393065,2958,15
393095,2928,15
394410,35,15
394601,29,15
395474,33,22
395554,46,12
395556,45,12
395559,42,12
395650,29,15
395724,24,4
395725,37,15
395809,45,15
396021,21,22
396094,5249,15
396097,3599,4
396116,5226,15
396329,54,22
396488,42,22
396621,55,22
396759,21,22
396821,21,22
396979,21,22
397229,120,22
397427,167,22
397646,21,22
397715,4417,10
397821,21,22
397942,273,22
398084,29,22
398169,28,22
398274,21,22
398355,21,22
398436,21,22
398574,21,22
398870,287,22
398919,15016,22
399552,24,13
399803,3530,4
399905,34,28
400223,33,28
400534,26,28
401005,26,28
401320,29,28
401390,1352,15
401544,12,28
401924,228,12
402165,220,12
403371,525,4
403906,2435,4
405468,160,12
405950,15,4
406242,67,12
406246,64,12
406254,56,12
406256,55,12
406369,3524,4
407015,8,28
407431,15,4
407470,12,28
407689,7,28
408351,53,15
408420,1420,15
408445,1399,15
409613,28,12
409615,26,12
409618,24,12
409624,16,12
410699,13,9
411836,3522,4
412542,26,7
412718,323,7
412783,258,7
413083,358,7
413150,292,7
413286,25,6
413349,11,6
413387,14,6
413441,22,6
413483,12,6
413516,14,6
413550,11,6
413767,16,6
413898,20,6
415428,1077,4
416507,9,4
417606,10924,8
417608,9422,4
423641,4899,15
423663,4873,15
431363,10920,2
454362,11,4
454510,9345,4
459277,2598,5
459702,5,5
459949,18,4
459956,1,5
459976,58,5
460386,12,4
460770,5,5
461292,4,2
461787,182,5
461963,5,5
461983,41,5
462137,1,5
462153,44,5
462270,20,6
462327,21,6
462457,53,6
462545,3731,6
462702,11,4
463724,36,22
463860,26,4
463904,13,4
463925,1087,4
464702,16,9
464956,29,5
465015,33,4
465042,33,5
465108,57,5
465259,314,4
465426,9,4
465480,1025,5
465496,5,5
465665,1160,4
465667,8,5
465718,35,5
466034,61,5
466133,65,5
466233,52,16
466286,238,16
466460,6,5
466538,512,5
466619,131,16
466805,324,16
466830,39,4
466836,16,4
466875,280,16
467118,25,5
467135,230,4
467137,757,5
467776,247,16
467929,130,5
468061,29,5
468161,725,5
468683,3,5
468852,5,5
468919,3,5
469340,445,4
469821,417,4
470230,7,28
470408,5,28
470423,797,4
470532,52,5
470647,30,17
470673,10,28
470746,4,28
470799,5,28
470908,5,28
471084,85,5
471187,5,5
471226,11,5
471228,31,4
471229,18,28
471306,461,4
471371,6,5
471527,231,5
471579,6,5
471818,4,5
472224,388,4
472645,464,4
473348,154,4
473504,25,4
474220,27,15
474259,733,15
474281,712,15
476153,632,4
476788,34,4
476962,500,4
477464,32,4
477721,197,4
477949,1080,4
479031,26,4
479094,984,4
479382,852,15
479403,833,15
479689,19,28
479822,15,4
479883,229,12
480081,19,4
480160,992,4
480783,13,4
481155,30,4
481230,2014,4
481342,34,22
481399,88,28
481816,38,28
482285,24,22
482400,24,22
482472,29,22
482524,8,28
483041,24,28
483072,13,28
483246,12,4
483294,1096,4
483550,13,28
483638,29,15
483644,82,28
483684,808,15
483705,790,15
483809,25,28
484086,13,4
484109,23,28
484392,10,4
484466,705,4
485220,86,28
485237,632,4
485263,221,12
485332,35,28
485511,177,12
485691,339,12
486016,3393,8
486022,1104,4
486046,159,12
486202,132,17
486225,117,28
486757,19,28
486795,1570,12
486884,22,28
486958,92,28
487129,11,4
487142,9,4
487207,414,4
487722,294,4
488018,10,4
488082,183,4
488301,183,4
488359,24,12
488378,20,12
488486,18,4
488651,8,4
488661,199,12
488666,6,4
488676,13,4
488877,3833,4
489519,164,12
490093,201,12
490310,200,12
490525,201,12
491832,28,22
492008,28,22
492035,14,4
492122,158,22
492492,276,22
492713,15,4
492808,7574,4
492897,313,22
493876,10,4
496240,27,17
496261,249,7
496324,186,7
497104,11,9
500385,10,4
506734,10923,4
509145,439,15
509166,420,15
517663,10923,8
528591,9591,2
539857,498,4
540409,5945,4
545299,441,8
546185,17,4
546189,180,8
547978,384,19
548582,774,8
550932,1965,6
550969,313,4
551104,14,9
551314,1226,4
552473,14,4
552568,318,4
552925,2413,4
554338,30,6
554415,1507,6
555089,13,4
555374,1086,4
555751,17,4
556081,324,8
556178,10,7
556199,14,7
556219,20,7
556463,17,4
556506,12,4
556520,210,4
556770,168,4
557072,241,4
557243,14,7
557265,9,7
557285,22,7
557339,824,4
558127,18,6
558704,33,4
558770,1125,4
558779,44,28
559034,18,28
559069,64,28
559584,416,8
559835,69,24
559904,29,4
559947,391,22
559951,41,4
559999,1185,4
560015,439,24
560095,23,12
560145,34,12
560384,721,8
560471,8999,22
561025,94,24
561190,81,24
561193,37,6
561196,30,4
561254,43,4
561294,1124,4
561429,20,6
561759,1529,6
561945,15,4
562423,13,4
562439,169,4
562613,26,4
562701,1111,4
563732,81,28
563815,18,4
563844,20,28
563874,71,28
564252,1107,4
565364,12,4
565545,1085,4
566285,12,4
566633,12,4
566724,44,29
566775,51,29
566810,51,29
566859,621,4
566870,70,29
567111,49,29
567496,71,29
567530,2053,4
567640,22,29
567670,70,29
567717,74,29
567787,68,29
567860,65,29
567862,14,28
567880,74,28
567944,64,29
568297,13,4
568669,74,29
568750,79,29
568816,28,29
568855,92,29
568861,15,4
568910,79,29
569032,107,29
569084,89,29
569386,199,30
569585,10,4
569661,18,4
569681,143,4
569852,1992,4
570165,9,28
570188,2281,28
570252,6280,8
570944,11,4
571846,10,4
571937,4595,22
571949,2006,4
572595,60,28
572661,69,28
573809,21,29
573958,13,4
574015,1996,4
574773,1759,22
575491,58,29
575498,100,29
575552,28,29
575627,84,29
575648,65,31
576014,10,4
576047,137,31
576063,64,29
576067,5,29
576076,108,29
576102,122,29
576114,223,30
576265,12,4
576528,4,12
577188,55,29
577225,67,29
577230,94,29
577328,2086,4
577375,2198,22
577565,260,30
578313,275,30
578602,15,4
578741,2303,28
578810,324,30
579056,64,12
579103,6,12
579139,5,12
579185,5,12
579205,166,12
579422,13,4
579614,65,29
579620,69,29
579625,94,29
579775,209,30
580131,629,30
580148,74,29
580210,2028,4
580931,24,12
581179,29,12
581233,15,12
581985,95,29
581991,164,29
582029,347,30
582153,69,29
582160,73,29
582230,102,29
582244,13,4
582707,268,30
583372,279,30
583502,16,9
584642,313,30
585887,337,30
586284,389,30
586835,368,30
586982,84,29
587055,92,29
587229,227,30
587233,97,29
587607,237,30
587724,107,29
587733,100,29
587890,63,29
587955,85,29
587957,124,29
587974,85,29
588076,250,30
588531,217,30
588827,217,30
588970,101,29
588974,109,29
588977,91,29
589372,21,29
589441,106,29
589459,86,29
589477,94,29
589522,262,30
589743,92,29
589864,115,29
589868,114,29
589870,115,29
590299,647,30
590413,9479,4
590415,2347,28
591009,292,30
591995,207,30
592207,78,29
592211,106,29
592213,137,29
592451,97,29
592454,96,29
592458,120,29
592654,83,29
592658,112,29
592661,135,29
593366,76,29
593372,208,29
593376,108,29
593726,63,29
593895,60,29
593899,71,29
593903,94,29
594118,79,29
594123,82,29
594126,106,29
594244,63,29
594247,73,29
594250,99,29
596463,29,15
596534,698,15
596555,678,15
597249,2283,15
597275,2258,15
599789,116,15
599815,84,15
599911,9764,2
609683,9467,4
624132,5,4
624143,15,4
624264,6072,4
626404,3481,4
629950,16,4
630340,20,4
630410,1106,4
630725,109,30
631203,95,30
631518,19,4
631520,23,4
631552,199,30
631611,289,4
631835,694,30
631992,3372,4
633122,229,30
633136,16,4
633573,2540,22
634059,15,4
634476,241,30
634482,238,22
634572,30,4
634972,291,22
635209,377,30
635371,28,4
635451,1304,8
635553,384,22
635850,25,4
635965,4816,4
636078,240,30
636885,235,30
636940,517,8
637349,16,4
637504,22,9
637520,3630,8
637623,254,16
638016,112,16
638119,15,4
638136,116,16
638319,54,16
638375,231,30
638483,90,28
638514,47,4
638614,281,31
638872,116,16
638966,660,31
638974,29,4
639026,187,30
639563,2480,22
639895,19,4
640470,53,30
640532,56,16
640627,272,31
640635,205,30
640785,34,4
640789,79,16
641105,308,4
641264,6764,8
641409,91,16
641416,35,4
641440,17,4
641447,201,30
641494,60,16
641639,140,16
641683,1170,4
641959,195,30
642201,4118,28
642277,50,16
642356,108,16
642490,22,4
642681,258,30
642861,17,4
642930,14,4
642984,73,16
643015,557,4
643195,169,30
643385,15,4
643576,17,4
643632,289,4
643719,243,30
643997,1116,4
644143,218,30
644369,14,4
644742,12,4
644797,614,30
645115,18,4
645121,21,4
645143,10,4
645245,1096,4
645977,329,30
646344,11,4
646406,1187,4
646481,13,7
646507,17,7
646529,23,4
646534,24,7
646578,29,7
646742,573,30
647052,16,4
647113,13745,28
647351,479,30
647597,12,4
647629,11,4
647753,1092,4
647872,710,30
648250,41,12
648299,6,12
648645,220,30
648850,19,4
648855,20,4
648943,1156,4
648952,237,30
649158,2458,22
649265,555,30
649364,31,4
649592,18,4
649955,908,30
650105,19,4
650197,1103,4
650558,19,4
650779,18,4
650914,367,30
651305,19,4
651307,15,4
651348,76,30
651390,1188,4
651448,246,30
651682,76,16
651915,193,30
652186,93,16
652193,21,30
652230,799,30
652468,30,22
652543,42,22
652582,14,4
652748,64,16
653142,353,30
653247,84,16
653490,1104,4
653668,875,30
653897,36,4
653906,60,22
654207,162,16
654409,18,4
654463,18,22
654485,62,16
654578,545,30
654600,36,4
654624,59,22
654641,1132,4
654886,44,22
655126,84,16
655248,32,15
655335,8101,15
655356,8080,15
655518,44,12
655540,9,12
655614,18,4
655682,136,12
655708,110,12
655777,13,4
655888,1189,4
655942,121,12
655971,93,12
655978,670,29
656041,26,29
656379,79,12
656403,54,12
656598,87,12
656620,75,12
656653,57,29
656663,81,29
656789,76,29
656960,16,4
657081,24,4
657126,11,4
657191,1123,4
657225,94,16
657799,14,4
658319,18,4
658497,157,4
658696,243,4
658698,3051,12
658720,3030,12
659003,193,4
659275,264,4
659463,88,16
659541,21,4
659723,1096,4
659906,34,22
660055,75,16
660134,72,16
660170,19,4
660252,76,16
660372,65,22
660411,23,16
660448,87,16
660452,17,4
660705,13,4
660801,58,16
660822,15,4
660961,476,4
661240,60,16
661314,18,4
661385,46,16
661513,1102,4
661672,121,16
661681,67,16
661883,13,4
662266,13,4
662436,11,4
662618,626,4
662653,24,16
662689,26,16
662736,24,16
662784,26,16
663028,25,16
663066,28,16
663189,24,16
663235,201,4
663256,30,16
663341,60,12
664055,23703,15
664070,1140,4
664087,23675,15
664133,36,4
664473,15,4
664687,90,12
664691,84,16
664698,106,16
664720,58,12
664860,71,12
664882,49,12
664894,16,4
664904,28,12
664927,29,12
664941,319,12
664964,297,12
664986,275,12
665044,94,16
665214,25,4
665215,26,4
665319,1084,4
665335,487,12
665363,73,29
665367,457,12
665745,16,4
665773,52,16
665844,76,16
665870,80,29
665879,86,29
665886,68,29
666095,86,16
666116,25,4
666301,15,4
666457,317,4
666778,23,4
668874,83,29
669224,83,29
669227,78,29
669230,72,29
669643,88,29
669646,87,29
669649,73,29
669875,225,12
669898,202,12
669904,16,9
670114,53,12
670135,33,12
670387,88,12
670409,66,12
670529,260,12
670551,238,12
670780,5,12
670802,80,12
670825,57,12
670905,176,12
670927,155,12
670949,133,12
670971,112,12
671100,28,12
671122,65,12
671144,43,12
671166,21,12
671489,385,12
671511,363,12
671533,342,12
671555,320,12
671667,29,29
671671,21,29
671675,20,29
671719,71,29
671723,68,29
671727,96,29
672104,53,12
672107,51,12
672110,52,12
672114,51,12
672121,16,12
672185,89,29
672189,95,29
672193,89,29
672313,55,12
672316,52,12
672317,52,12
672320,49,12
672579,41,12
672583,38,12
672585,37,12
672587,33,12
672636,282,29
672806,70,12
672809,69,12
672811,70,12
672813,71,12
672922,53,29
673019,90,29
673025,166,29
673027,88,29
673195,63,29
673444,109,29
673455,92,29
673461,89,29
673570,43,12
673573,42,12
673574,44,12
673577,45,12
673708,91,29
673712,91,29
673715,89,29
673730,98,12
673733,97,12
673736,98,12
673740,96,12
674572,797,8
676506,2711,8
676819,10929,28
676823,9450,4
687276,162,12
687765,9803,2
697577,9527,8
697579,9405,4
723899,13,9
724938,1935,4
725672,17,4
725836,13,4
726049,14,4
726769,14,4
726876,17,4
728447,748,4
729069,16,4
729197,12,4
729586,6091,4
730152,13,4
731307,13,4
732468,14,4
733193,33,4
733432,13,4
733510,163,12
733796,16,4
735422,14,4
735681,11,4
735764,2519,4
736136,23,4
736539,14,4
736903,15,4
737733,19,4
738243,25,4
738345,1099,4
739447,13,4
739786,10,4
739803,1116,4
740921,11,4
741163,1087,4
742253,16,4
742357,1084,4
743259,15,4
743443,11,4
743829,11,4
745059,1078,4
745410,17,4
745631,11,4
746140,11,4
746213,20,4
746344,394,4
746748,28,4
746810,1106,4
747870,5,2
747919,12,4
756303,15,9
756901,25,15
756986,15592,15
757013,15568,15
757574,29,12
763206,9367,4
768183,69,14
772584,9713,2
782303,9325,4
804221,12,4
806963,76,16
807236,78,16
807809,72,16
807828,81,16
808070,69,16
808089,81,16
808245,117,16
808306,139,16
808651,38,16
808852,34,16
810300,9,9
811176,102,12
811346,61,14
811357,56,14
811368,54,14
811399,70,14
811514,16,12
811604,15,12
811654,22,12
811721,21,12
813995,29,16
814281,31,16
814389,36,16
814509,54,16
814943,51,16
815412,53,16
815543,47,16
815925,49,16
816449,44,16
816817,63,16
816975,293,16
820405,97,12
820552,83,12
820553,83,12
820555,82,12
820558,81,12
820564,76,12
820566,76,12
820653,108,12
820661,101,12
820663,99,12
820664,99,12
820668,95,12
820670,93,12
821151,49,12
821153,47,12
821155,43,12
821158,41,12
821161,38,12
821165,35,12
821208,45,12
821210,44,12
821211,45,12
821213,44,12
821215,44,12
821219,41,12
821272,69,12
821274,69,12
821276,68,12
821279,66,12
821282,64,12
821284,64,12
826180,75,29
826186,102,29
826190,34345,29
826393,91,29
826954,76,29
826958,104,29
826963,116,29
827095,100,29
827099,88,29
827104,65,29
827978,104,29
827983,91,29
827987,74,29
829056,518,4
829576,12,4
829659,18,4
829713,1074,4
829822,29,29
829825,98,29
829828,80,29
830109,14,4
830789,15,4
831294,313,4
831645,197,4
831880,173,4
832055,9,4
832186,87,29
832278,106,29
832283,88,29
832285,79,29
832845,177,4
833025,13,4
834064,1350,4
834400,5,2
834462,99,29
834465,89,29
834468,82,29
834635,102,29
834638,96,29
834640,31,29
834687,67,29
835416,15,4
836553,4,4
836559,7,4
836591,1345,4
837266,15,4
837938,12,4
837992,573,4
838002,11,4
838591,1348,4
839944,13,4
839984,9,4
840065,189,4
840300,145,4
840448,12,4
840449,23,4
842701,10,9
849606,10923,4
889213,24,4
896701,9,9
896720,18,32
896831,348,32
900790,54,5
900813,9341,8
900868,5,5
900966,56,5
901315,87,5
901327,64,28
901396,114,28
901407,4,5
901434,58,5
901483,62,22
901591,17,5
901601,60,22
901753,67,22
901923,109,22
902104,174,22
902358,346,22
902487,23,15
902543,276,15
902933,160,12
902981,39,22
903114,50,22
903242,52,22
903347,138,14
903374,75,22
903556,143,22
904389,44,15
904466,19,15
904525,24,15
904607,161,15
904634,135,15
904780,28,15
904842,171,15
904863,149,15
905171,26,15
905304,1101,15
905325,1082,15
909335,37,5
909366,5,5
911767,105,5
911904,85,22
911953,67,5
912049,66,22
912054,29,5
912100,2388,5
912205,68,22
912347,87,22
912548,131,22
912636,887,15
912660,862,15
912754,214,22
912898,232,22
913058,231,24
913122,22,22
913167,64,22
913236,1252,22
913302,439,22
913540,33,15
913764,666,15
913779,21,22
913787,644,15
913800,567,24
913869,89,22
914289,93,22
914435,40,15
920930,98,12
921476,80,22
921673,154,15
921679,128,22
921717,112,15
921903,25049,22
922672,125,22
922848,129,22
923442,163,22
924085,16,30
924165,1207,22
924207,22,15
924583,117,22
925134,24,15
925136,33,15
925344,160,15
925366,137,15
925530,347,15
925551,326,15
926191,378,15
926213,356,15
926679,113,15
926701,91,15
927248,116,15
927270,95,15
928495,582,15
928517,559,15
928727,16,15
928765,15,15
928864,39,15
929078,261,15
929100,240,15
929102,13,9
929341,38,15
929363,29,15
929386,1,15
929405,29,15
929438,130,15
929460,108,15
935834,128,15
935856,105,15
936009,10923,8
936138,417,15
936159,396,15
938265,264,15
938286,242,15
938571,191,15
938592,171,15
938765,231,15
938786,212,15
939000,298,15
939023,276,15
939301,367,15
939323,345,15
939677,317,15
939698,295,15
939995,352,15
940021,326,15
940348,341,15
940370,319,15
940690,262,15
940711,241,15
940732,16,30
940760,17,30
940953,35,15
940986,21,15
941335,297,15
941356,276,15
941634,219,15
941655,198,15
941855,427,15
941876,406,15
942283,313,15
942304,292,15
942600,352,15
942622,329,15
942953,254,15
942974,232,15
943208,209,15
943229,188,15
943418,197,15
943440,175,15
943616,220,15
943637,198,15
943837,569,15
943858,548,15
944425,4,15
944476,328,15
944497,306,15
944589,17,15
944628,16,15
944664,76,15
944805,348,15
944832,320,15
945154,546,15
945175,525,15
945286,73,15
945701,274,15
945727,970,15
945962,18,15
946020,194,15
946956,9555,2
956515,16,15
956534,9759,2
977129,31,5
977165,74,5
977305,38,5
977799,16,30
978950,3,2
979637,61,16
979643,7,12
979659,21,12
979707,162,12
979879,96,12
980024,18,12
981351,132,16
981413,56,16
981608,77,16
981615,128,16
981885,120,16
982053,330,16
982085,97,16
982704,64,16
982729,36,5
982753,93,16
982778,42,5
983100,10,9
983527,23,5
983574,44,5
985170,23,5
985213,37,5
985261,4,5
986520,4594,24
986762,28,5
986950,6,5
986957,51,5
987020,30,5
987080,39,5
987110,6,5
987187,5,5
988252,1342,30
989298,37,23
989670,230,30
989711,282,15
989739,1220,15
989944,33,23
989980,18,30
990108,16,15
990127,489,30
990162,34,23
990241,19,23
990543,54,15
990676,19,30
990710,2637,21
991118,26,23
991300,23,23
991456,43,23
992296,18,23
992589,22,23
992632,28,23
993923,17,15
993998,121,15
994015,57,15
994032,56,15
994046,53,15
994057,63,15
994319,116,24
994520,1034,24
994647,530,30
995185,195,30
995194,26,12
995583,87,24
995866,336,30
995886,593,24
996456,351,30
997001,265,30
997163,139,11
997409,618,30
997571,393,11
998111,731,30
998286,650,24
998417,96,11
998809,65,11
998869,67,30
1000622,130,28
1000636,6,24
1000670,1039,24
1001625,19,12
1001799,164,12
1001906,316,30
1001983,225,12
1002616,280,30
1003262,504,30
1003775,21,30
1003890,552,30
1004289,164,12
1004513,371,30
1004926,164,30
1005683,22,15
1005741,99,12
1005865,16,15
1006547,6,33
1006574,18,33
1006655,82,33
1007543,20,15
1007587,23,15
1007694,373,15
1007716,508,15
1007862,42,15
1008368,22,15
1009070,51,34
1009551,26,15
1009609,379,15
1009631,847,15
1009649,3,12
1009880,127,28
1010180,26,15
1010379,54,12
1010414,138,12
1010474,116,12
1010480,387,15
1010499,158,12
1010501,619,15
1010764,340,12
1011159,26,15
1011234,26,15
1011270,397,15
1011298,3723,15
1011508,248,30
1011841,944,30
1013359,65,14
1013508,223,30
1013793,154,30
1014135,15,12
1014194,16,12
1014248,77,28
1014269,127,30
1014350,109,28
1014814,155,30
1015050,29,15
1015105,453,30
1015114,35,15
1015176,26,15
1015263,1131,15
1015285,2005,15
1015504,16,9
1015585,295,30
1017034,59,12
1017038,57,12
1017040,58,12
1017042,59,12
1017044,61,12
1017046,60,12
1017123,35,12
1017125,35,12
1017127,34,12
1017129,34,12
1017132,32,12
1017134,32,12
1017176,35,12
1017179,34,12
1017182,32,12
1017188,28,12
1017189,28,12
1017343,57,12
1017345,58,12
1017347,58,12
1017361,66,12
1017366,63,12
1017370,60,12
1017391,30,15
1017394,4,12
1017433,1148,15
1017454,2342,15
1017521,144,30
1017727,1643,30
1019391,17,30
1019467,190,30
1019973,266,30
1020661,198,30
1021529,272,30
1021888,23,15
1022407,5978,18
1022409,58,28
1022569,165,30
1022859,193,30
1023059,173,30
1023257,19,15
1023292,22,15
1023334,179,30
1023340,141,15
1023369,1041,15
1023533,23,15
1023562,317,30
1024001,238,30
1024260,87,30
1024354,208,30
1024412,133,15
1024434,267,15
1024674,22,15
1024703,128,15
1024724,197,15
